sub	ses	model	params	beta	alpha	lambda	w	pi	rho	loglikelihood	bic	aic	latents
107	1	ModelFree_NoStimSticky_RespSticky	4	3.37942267544495	3.26611207172128e-10	0.371340250278032			-0.140558011295695	-63.2505212499373	144.921723243827	134.501042499875	0
109	1	ModelFree_NoStimSticky_RespSticky	4	3.44243746785917	0.0144333586645136	0.999999784883394			-0.126271896696432	-58.6056780798987	135.63203690375	125.211356159797	0
111	1	ModelFree_NoStimSticky_RespSticky	4	0.483004806083344	0.87247760883251	0.999999993686738			-0.498412642388756	-50.5551785288561	119.531037801665	109.110357057712	0
112	1	ModelFree_NoStimSticky_RespSticky	4	0.725153718062789	0.499742124101164	0.999999950471046			0.217580047123983	-45.8646575621009	110.149995868154	99.7293151242018	0
113	1	ModelFree_NoStimSticky_RespSticky	4	3.36124602254461	0.00728503838801269	0.999957245932226			-0.0260741767487369	-65.8045172110894	150.029715166131	139.609034422179	0
114	1	ModelFree_NoStimSticky_RespSticky	4	2.70216806952481	0.0538057142183343	0.666408890524879			-0.140091570318565	-59.7011908918227	137.823062527598	127.402381783645	0
115	1	ModelFree_NoStimSticky_RespSticky	4	3.57645737649394	1.90440667302279e-09	0.377575029347457			-0.630647163349387	-30.5622593316056	79.5451994071635	69.1245186632111	0
116	1	ModelFree_NoStimSticky_RespSticky	4	0.492732063841691	0.656059323845934	0.284968121357121			0.718709657887222	-49.4990538695845	117.418788483121	106.998107739169	0
117	1	ModelFree_NoStimSticky_RespSticky	4	3.36118967877184	0.0012638216484973	3.65235838560869e-06			0.00677342474452518	-63.7639988425978	145.948678429148	135.527997685196	0
118	1	ModelFree_NoStimSticky_RespSticky	4	3.51163368721152	0.0172475790635827	0.0221021232783092			-0.0550439732809747	-62.7668688049811	143.954418353915	133.533737609962	0
119	1	ModelFree_NoStimSticky_RespSticky	4	3.36077971323915	4.83708828211112e-10	0.258917399878359			0.0137992911999857	-61.6673790407773	141.755438825507	131.334758081555	0
120	1	ModelFree_NoStimSticky_RespSticky	4	3.37005183163245	0.0301530697783294	0.233352020807489			-0.0491806281259641	-63.2669050337277	144.954490811408	134.533810067455	0
121	1	ModelFree_NoStimSticky_RespSticky	4	3.39610704528913	0.0033430314832275	0.756974000616646			-0.236658023768656	-60.6771059776	139.774892699152	129.3542119552	0
122	1	ModelFree_NoStimSticky_RespSticky	4	3.33560103291952	0.00320121215470932	0.999984678185575			0.0366587351572161	-64.2419508529287	146.90458244981	136.483901705857	0
123	1	ModelFree_NoStimSticky_RespSticky	4	3.38167027737071	8.17226995942965e-10	0.0798822225173345			-0.152176431475406	-60.8312282733323	140.083137290617	129.662456546665	0
124	1	ModelFree_NoStimSticky_RespSticky	4	3.39663977596963	4.77521313835532e-09	0.129697692808915			-0.218111151343266	-57.2612062375592	132.943093219071	122.522412475118	0
21	1	HybridModel_StimSticky_RespSticky	6	3.36962076346386	0.000305022144518253	0.321373041830467	0.999809087284373	-0.0892241996943376	0.0314693746599842	-64.4792782924754	156.589577700879	140.958556584951	0
39	1	HybridModel_StimSticky_RespSticky	6	3.42978136340327	0.00162843708810186	0.787651872876296	0.999977562577508	-0.225669930727101	-0.0692936262194	-62.0255392159158	151.68209954776	136.051078431832	0
41	1	HybridModel_StimSticky_RespSticky	6	3.47151384718882	0.00165970042890639	0.336323290097297	0.999998961899997	0.325346556730754	-0.0919157773502547	-61.2389378552474	150.108896826423	134.477875710495	0
45	1	HybridModel_StimSticky_RespSticky	6	3.47385169441144	0.0421689954019816	1.65775675110558e-08	0.139144541794994	-0.11464493719555	-0.0734998193915961	-64.4946539251796	156.620328966288	140.989307850359	0
47	1	HybridModel_StimSticky_RespSticky	6	3.4548184568017	0.00362402876043226	0.999998294579283	8.70129760983284e-08	0.663772995992913	0.0242979465407193	-46.2297327693327	120.090486654594	104.459465538665	0
48	1	HybridModel_StimSticky_RespSticky	6	3.35342874315907	0.00823781566279097	0.158790798728147	0.457006981735361	0.164715512070985	-0.0169616674436062	-63.3613881286978	154.353797373324	138.722776257396	0
49	1	HybridModel_StimSticky_RespSticky	6	3.44602279741042	0.00570488602525423	0.999997782951876	0.360738404062384	-0.00108551486017744	-0.220408322774147	-61.370610312818	150.372241741565	134.741220625636	0
51	1	HybridModel_StimSticky_RespSticky	6	0.529189732912049	0.999999997134131	0.999999998391936	6.41670662857344e-10	2.30453752997508	-0.338101335907871	-46.6180349435564	120.867091003041	105.236069887113	0
52	1	HybridModel_StimSticky_RespSticky	6	3.35757586159175	0.00936624838046697	0.759193303243145	0.28479489765047	0.0159113085926372	-0.111753592416279	-66.1620501338864	159.955121383701	144.324100267773	0
54	1	HybridModel_StimSticky_RespSticky	6	3.10795048982037	0.0114797558723564	0.999999674744562	4.78543283711422e-08	-0.0855238324437193	-0.191061029783837	-57.3040340646378	142.239089245204	126.608068129276	0
55	1	HybridModel_StimSticky_RespSticky	6	3.39855266333972	0.0155207455831309	0.161842292690633	0.171317821742273	-0.0235896883257709	-0.0722305530178598	-66.3226549168206	160.27633094957	144.645309833641	0
56	1	HybridModel_StimSticky_RespSticky	6	3.36313987339448	0.00317441046198045	0.0342995338600423	1.58454230151806e-07	-0.00857213260629467	-0.0204775640193022	-62.3213609811136	152.273743078156	136.642721962227	0
57	1	HybridModel_StimSticky_RespSticky	6	3.42646844717524	0.0186188764557218	7.70622318518589e-06	0.107950393911545	-0.168301728726073	0.154051771309667	-59.800880469433	147.232782054795	131.601760938866	0
68	1	HybridModel_StimSticky_RespSticky	6	3.30048950920819	0.00496573350244786	0.999995969657554	3.0426582178124e-05	0.0584808325165532	-0.0522060117626197	-64.7219448968621	157.074910909653	141.443889793724	0
69	1	HybridModel_StimSticky_RespSticky	6	3.30411541655482	0.0102029317988489	0.999997858738586	1.16699333166063e-05	-0.082255916924173	-0.100616614027943	-57.9876912074186	143.606403530766	127.975382414837	0
70	1	HybridModel_StimSticky_RespSticky	6	3.38536070813751	0.00658397986274165	0.999964447164751	0.524250658855947	-0.0236039837578849	0.0508223327593425	-66.7541602775061	161.139341670941	145.508320555012	0
71	1	HybridModel_StimSticky_RespSticky	6	0.439704721083527	0.494035654111395	0.999999964068848	4.97096693399452e-09	0.308028720063123	-0.424121015644916	-60.1506418820217	147.932304879972	132.301283764043	0
72	1	HybridModel_StimSticky_RespSticky	6	3.3941824102458	1.98798260852298e-10	0.425558485422522	0.254378555050387	-0.0270472767310247	-0.199780949822576	-59.4341714330355	146.499363982	130.868342866071	0
73	1	HybridModel_StimSticky_RespSticky	6	3.42844233109699	0.0289064366750117	2.91772267756782e-08	0.161802904258587	-0.0802569686410523	-0.104998188675862	-62.1135295265243	151.858080168977	136.227059053049	0
74	1	HybridModel_StimSticky_RespSticky	6	0.474254107511207	0.999999987896696	0.495860030727732	1.45585611781227e-08	-0.44604326813741	-0.573078948111886	-50.2998850222972	128.230791160523	112.599770044594	0
75	1	HybridModel_StimSticky_RespSticky	6	0.767033057251622	0.330811556528344	0.999999986395882	3.46445815062099e-09	1.97431665742465	0.122062960594109	-49.1849738098892	126.000968735707	110.369947619778	0
77	1	HybridModel_StimSticky_RespSticky	6	3.69387812506658	0.0108078013428105	0.999999972799997	0.48613771481865	0.0256093276406413	-0.165242959914947	-60.8306848351161	149.292390786161	133.661369670232	0
78	1	HybridModel_StimSticky_RespSticky	6	3.50592791318112	0.024683327159269	3.32218633335331e-09	0.0380246071216898	-0.308866114512594	-0.138422853762392	-57.5845534042637	142.800127924456	127.169106808527	0
80	1	HybridModel_StimSticky_RespSticky	6	3.40113424015289	0.00870645728469563	0.999996092972959	0.522361313607983	-0.0714266545313164	-0.0795768674447772	-66.3133860052246	160.257793126378	144.626772010449	0
83	1	HybridModel_StimSticky_RespSticky	6	3.51819149583753	0.0195008233026287	0.313220547304963	0.135640044496695	0.0351445766352024	-0.0763254857152023	-64.799095132773	157.229211381475	141.598190265546	0
84	1	HybridModel_StimSticky_RespSticky	6	3.3579124328519	3.40720413724511e-09	0.388233153932895	0.761528695585494	0.116126492703131	0.041590118116761	-67.2848230244707	162.20066716487	146.569646048941	0
89	1	HybridModel_StimSticky_RespSticky	6	0.321415361285909	0.999999923097125	0.984038101930041	3.22223182168809e-09	0.269830236810913	0.681324221076572	-59.086748613154	145.804518342237	130.173497226308	0
90	1	HybridModel_StimSticky_RespSticky	6	0.3499592014474	0.999999991330891	0.999999987566986	2.28816391432061e-09	-0.769979650267599	-0.856619978504318	-57.1144421930998	141.859905502128	126.2288843862	0
93	1	HybridModel_StimSticky_RespSticky	6	3.36908164228196	0.00224804671922041	0.35651706599655	8.44400811381998e-07	-0.00458074328527497	-0.0862600762603513	-67.5493473184164	162.729715752761	147.098694636833	0
95	1	HybridModel_StimSticky_RespSticky	6	3.48723002877803	0.00767404814195388	0.999997802641015	0.290268264663546	0.212661073985834	0.0198741744360459	-62.8968691374684	153.424759390865	137.793738274937	0
96	1	HybridModel_StimSticky_RespSticky	6	0.403099443046612	0.834999629259701	0.380344846181776	1.13853332764322e-08	0.548957038753758	-0.704517612287106	-56.2827445778521	140.196510271633	124.565489155704	0
98	1	HybridModel_StimSticky_RespSticky	6	1.84528390294403	0.149521925996028	0.361344461642176	0.119136343998585	-0.254746371657519	-0.493822982464918	-55.9717359835888	139.574493083106	123.943471967178	0
101	1	HybridModel_StimSticky_RespSticky	6	3.39045960617365	0.000937319160051356	0.24791043394871	0.999990279871688	0.137346011383936	-0.170777675843201	-60.7000298482074	149.031080812343	133.400059696415	0
103	1	HybridModel_StimSticky_RespSticky	6	3.41106853653647	0.00147789151571635	0.170466800712513	0.999988451462181	-0.116965690691509	-0.174955734740551	-59.5621537055325	146.755328526994	131.124307411065	0
104	1	HybridModel_StimSticky_RespSticky	6	3.53987268048683	0.00432957546626531	0.457630224808525	0.999999240949829	0.0149618080718695	-0.111939592925852	-63.2739164971632	154.178854110255	138.547832994326	0
105	1	HybridModel_StimSticky_RespSticky	6	3.50870028383843	0.0310379431139002	1.22772545843736e-07	0.214696984784621	-0.203227831181722	0.10849525950532	-54.0926763962824	135.816373908493	120.185352792565	0
106	1	HybridModel_StimSticky_RespSticky	6	3.38193243037267	0.0148915542206148	4.4029794218904e-08	2.0132158943252e-08	0.0561647042404854	-0.127079963484789	-59.9608847414309	147.55279059879	131.921769482862	0
107	1	HybridModel_StimSticky_RespSticky	6	3.3722909769462	0.00205772692594443	0.263998944902147	0.99998185869833	0.0632510541817066	-0.146584543240643	-62.742464231697	153.115949579323	137.484928463394	0
109	1	HybridModel_StimSticky_RespSticky	6	3.47662248714101	0.0398233900141843	0.999999910223374	0.274625938620203	0.0112038478755695	-0.131233114386081	-57.1893665924993	142.009754300927	126.378733184999	0
111	1	HybridModel_StimSticky_RespSticky	6	0.594722410607922	0.847468706609608	0.9999999956427	0.0835227789773586	-0.398177545749397	-0.406555445286445	-50.8155808879827	129.262182891894	113.631161775965	0
112	1	HybridModel_StimSticky_RespSticky	6	0.737905473220766	0.456829932444615	0.999999906089919	9.59732364221866e-09	0.975588635568072	0.229455420312725	-44.2751626382187	116.181346392366	100.550325276437	0
113	1	HybridModel_StimSticky_RespSticky	6	3.36103072529003	0.00722266267453564	0.999952801259231	2.01997228229773e-07	0.00684180076732183	-0.0265623892119313	-65.8022055523905	159.23543222071	143.604411104781	0
114	1	HybridModel_StimSticky_RespSticky	6	1.26197929505668	0.278858575323961	0.864379594961434	0.199831465972881	-0.381587620631038	-0.403166548255091	-58.1039381212859	143.8388973585	128.207876242572	0
115	1	HybridModel_StimSticky_RespSticky	6	3.65566155166151	0.00149115767306816	0.0571824352634891	0.999998623015723	-0.289958479206066	-0.663350111249814	-28.0275984819685	83.6862180798656	68.055196963937	0
116	1	HybridModel_StimSticky_RespSticky	6	0.511151145749556	0.668081236089746	0.300559739945457	9.46512523551137e-09	-0.408693824692249	0.695804074374124	-49.359494842176	126.350010800281	110.718989684352	0
117	1	HybridModel_StimSticky_RespSticky	6	3.52829202024145	0.0254739815152339	3.85285504625541e-09	0.189493627684243	-0.193297558268592	0.0220395417142153	-60.5876981906055	148.80641749714	133.175396381211	0
118	1	HybridModel_StimSticky_RespSticky	6	3.50522955228212	0.0171425248243858	0.0214952330342068	7.66160076429689e-08	0.0366000325273493	-0.0615238110259905	-62.6789815470373	152.988984210003	137.357963094075	0
119	1	HybridModel_StimSticky_RespSticky	6	3.37275300928519	0.0125123540364957	0.256055562614296	0.253692608137318	-0.0412551334180257	0.0181716756944984	-61.2420733910814	150.115167898091	134.484146782163	0
120	1	HybridModel_StimSticky_RespSticky	6	3.42688736282146	0.0305073590599406	0.16515850536397	2.98208013774263e-07	0.135956456715901	-0.0455297857222649	-62.1100870805497	151.851195277028	136.220174161099	0
121	1	HybridModel_StimSticky_RespSticky	6	2.48234091224148	0.0799061402129686	0.99999992279676	0.395336226699969	-0.156218996166038	-0.360804017115886	-59.3986412760158	146.42830366796	130.797282552032	0
122	1	HybridModel_StimSticky_RespSticky	6	3.33561958265344	0.00320596576698035	0.998484422326402	6.22382642922334e-05	0.000141772866208206	0.0366505010314936	-64.2420233391846	156.115067794298	140.484046678369	0
123	1	HybridModel_StimSticky_RespSticky	6	3.44325568249566	0.00638694786283253	0.99999621450148	0.559117142925964	-0.0413337685212095	-0.148473921996805	-59.9386070333845	147.508235182698	131.877214066769	0
124	1	HybridModel_StimSticky_RespSticky	6	3.39339355582511	1.56151834477116e-09	0.310037294121223	0.487960235539008	0.0515969767750707	-0.21405281122708	-57.0964492407644	141.823919597457	126.192898481529	0
21	1	ModelBased_StimSticky_RespSticky	5	3.36962175834841	0.000304959794410275	0.500201884822446		-0.0892241594698062	0.0314693976366157	-64.4792780403802	151.984407010701	138.95855608076	0
39	1	ModelBased_StimSticky_RespSticky	5	3.42977270423553	0.00162839394874956	0.500017154771995		-0.225670590097504	-0.0692938476229332	-62.0255390090859	147.076928948112	134.051078018172	0
41	1	ModelBased_StimSticky_RespSticky	5	3.47151316762208	0.00165970358728329	0.500499092401809		0.3253466417094	-0.0919157890842038	-61.2389376148897	145.50372615972	132.477875229779	0
45	1	ModelBased_StimSticky_RespSticky	5	3.38268105815193	4.62983680282701e-10	0.478717331680986		-0.111841007149094	-0.0819849670479402	-65.4257348330719	153.877320596084	140.851469666144	0
47	1	ModelBased_StimSticky_RespSticky	5	3.5132061796521	2.22153746170056e-11	0.493421170206047		0.671879324593131	0.0263658082305641	-46.8869419997296	116.7997349294	103.773883999459	0
48	1	ModelBased_StimSticky_RespSticky	5	3.35546315498469	0.00314350488164842	0.500081963584197		0.16460199299742	-0.0171038428372941	-63.3725816400346	149.77101421001	136.745163280069	0
49	1	ModelBased_StimSticky_RespSticky	5	3.39923154637952	0.000498137265504619	0.499801811966646		-0.00335704129831333	-0.221071441575487	-61.4522648008506	145.930380531642	132.904529601701	0
51	1	ModelBased_StimSticky_RespSticky	5	3.43019318001193	1.25993702327811e-10	0.517876079347001		0.472435729232078	-0.0272937885945278	-57.0717198779137	137.169290685768	124.143439755827	0
52	1	ModelBased_StimSticky_RespSticky	5	3.37220528161516	2.74832102656578e-09	0.491329268506948		0.019545094693331	-0.10521454444846	-66.4064937063483	155.838838342637	142.812987412697	0
54	1	ModelBased_StimSticky_RespSticky	5	3.38976659463687	6.23840141336213e-12	0.498989099197596		0.024753497539525	-0.195665629242845	-62.8465063232788	148.718863576498	135.693012646558	0
55	1	ModelBased_StimSticky_RespSticky	5	3.37048190486681	0.000401246277269065	0.499998293891585		-0.0285593398201304	-0.0715008404714792	-66.4198385373169	155.865528004574	142.839677074634	0
56	1	ModelBased_StimSticky_RespSticky	5	3.36371646120526	2.34049946685713e-11	0.512543535784529		-0.0100284987535985	-0.0191555188343207	-62.3253026419553	147.676456213851	134.650605283911	0
57	1	ModelBased_StimSticky_RespSticky	5	3.38446353063328	2.28097086096921e-10	0.499816398846703		-0.161150856958421	0.163716575401572	-60.0978182467792	143.221487423499	130.195636493558	0
68	1	ModelBased_StimSticky_RespSticky	5	3.36472975259891	6.3634764851897e-12	0.496251186280102		0.0970670291245434	-0.0589367986680842	-67.5791232883487	158.184097506638	145.158246576697	0
69	1	ModelBased_StimSticky_RespSticky	5	3.36785699365585	7.60031748593718e-12	0.374821271402157		0.0289334132613786	-0.0781857185055627	-63.6236399074633	150.273130744867	137.247279814927	0
70	1	ModelBased_StimSticky_RespSticky	5	3.36269379933467	0.00199653522639274	0.504972580841585		-0.0230401960103512	0.0515113545935561	-66.7920162052227	156.609883340386	143.584032410445	0
71	1	ModelBased_StimSticky_RespSticky	5	3.3652483061264	2.2851098073256e-11	0.375323693058762		0.106362037737645	-0.0614776244003315	-65.3703897485484	153.766630427037	140.740779497097	0
72	1	ModelBased_StimSticky_RespSticky	5	3.39418389336215	8.35838485627822e-11	0.484075414577809		-0.0270472372891702	-0.199781001860582	-59.4341714144884	141.894193758917	128.868342828977	0
73	1	ModelBased_StimSticky_RespSticky	5	3.38066582652702	9.10564229988531e-11	0.598214177985942		-0.0779269777306766	-0.102600314760783	-62.688653260679	148.403157451299	135.377306521358	0
